"geo_level","code_geo","lib_geo","year","speciality","n"
"departement","D64","Pyrénées-Atlantiques","2011","neurologie",26
"departement","D65","Hautes-Pyrénées","2011","neurologie",6
"departement","D66","Pyrénées-Orientales","2011","neurologie",11
"departement","D67","Bas-Rhin","2011","neurologie",37
"departement","D68","Haut-Rhin","2011","neurologie",25
"departement","D69","Rhône","2011","neurologie",98
"departement","D70","Haute-Saône","2011","neurologie",3
"departement","D71","Saône-et-Loire","2011","neurologie",13
"departement","D72","Sarthe","2011","neurologie",10
"departement","D73","Savoie","2011","neurologie",10
"departement","D74","Haute-Savoie","2011","neurologie",21
"departement","D75","Paris","2011","neurologie",287
"departement","D76","Seine-Maritime","2011","neurologie",44
"departement","D77","Seine-et-Marne","2011","neurologie",18
"departement","D78","Yvelines","2011","neurologie",33
"departement","D79","Deux-Sèvres","2011","neurologie",8
"departement","D80","Somme","2011","neurologie",21
"departement","D81","Tarn","2011","neurologie",11
"departement","D82","Tarn-et-Garonne","2011","neurologie",7
"departement","D83","Var","2011","neurologie",18
"departement","D84","Vaucluse","2011","neurologie",11
"departement","D85","Vendée","2011","neurologie",7
"departement","D86","Vienne","2011","neurologie",19
"departement","D87","Haute-Vienne","2011","neurologie",20
"departement","D88","Vosges","2011","neurologie",4
"departement","D89","Yonne","2011","neurologie",6
"departement","D90","Territoire de Belfort","2011","neurologie",5
"departement","D91","Essonne","2011","neurologie",16
"departement","D92","Hauts-de-Seine","2011","neurologie",50
"departement","D93","Seine-Saint-Denis","2011","neurologie",27
"departement","D94","Val-de-Marne","2011","neurologie",53
"departement","D95","Val-d'Oise","2011","neurologie",17
"departement","D9A","Guadeloupe","2011","neurologie",9
"departement","D9B","Martinique","2011","neurologie",9
"departement","D9C","Guyane","2011","neurologie",1
"departement","D9D","Réunion","2011","neurologie",11
"departement","D9F","Mayotte","2011","neurologie",NA
"departement","D01","Ain","2011","medecine_physique_readaptation",15
"departement","D02","Aisne","2011","medecine_physique_readaptation",10
"departement","D03","Allier","2011","medecine_physique_readaptation",8
"departement","D04","Alpes-de-Haute-Provence","2011","medecine_physique_readaptation",9
"departement","D05","Hautes-Alpes","2011","medecine_physique_readaptation",6
"departement","D06","Alpes-Maritimes","2011","medecine_physique_readaptation",38
"departement","D07","Ardèche","2011","medecine_physique_readaptation",5
"departement","D08","Ardennes","2011","medecine_physique_readaptation",5
"departement","D09","Ariège","2011","medecine_physique_readaptation",2
"departement","D10","Aube","2011","medecine_physique_readaptation",6
"departement","D11","Aude","2011","medecine_physique_readaptation",9
"departement","D12","Aveyron","2011","medecine_physique_readaptation",9
"departement","D13","Bouches-du-Rhône","2011","medecine_physique_readaptation",89
"departement","D14","Calvados","2011","medecine_physique_readaptation",21
"departement","D15","Cantal","2011","medecine_physique_readaptation",1
"departement","D16","Charente","2011","medecine_physique_readaptation",10
"departement","D17","Charente-Maritime","2011","medecine_physique_readaptation",10
"departement","D18","Cher","2011","medecine_physique_readaptation",5
"departement","D19","Corrèze","2011","medecine_physique_readaptation",4
"departement","D21","Côte-d'Or","2011","medecine_physique_readaptation",15
"departement","D22","Côtes-d'Armor","2011","medecine_physique_readaptation",21
"departement","D23","Creuse","2011","medecine_physique_readaptation",2
"departement","D24","Dordogne","2011","medecine_physique_readaptation",5
"departement","D25","Doubs","2011","medecine_physique_readaptation",12
"departement","D26","Drôme","2011","medecine_physique_readaptation",13
"departement","D27","Eure","2011","medecine_physique_readaptation",4
"departement","D28","Eure-et-Loir","2011","medecine_physique_readaptation",4
"departement","D29","Finistère","2011","medecine_physique_readaptation",36
"departement","D2A","Corse-du-Sud","2011","medecine_physique_readaptation",NA
"departement","D2B","Haute-Corse","2011","medecine_physique_readaptation",NA
"departement","D30","Gard","2011","medecine_physique_readaptation",28
"departement","D31","Haute-Garonne","2011","medecine_physique_readaptation",55
"departement","D32","Gers","2011","medecine_physique_readaptation",3
"departement","D33","Gironde","2011","medecine_physique_readaptation",60
"departement","D34","Hérault","2011","medecine_physique_readaptation",64
"departement","D35","Ille-et-Vilaine","2011","medecine_physique_readaptation",36
"departement","D36","Indre","2011","medecine_physique_readaptation",3
"departement","D37","Indre-et-Loire","2011","medecine_physique_readaptation",13
"departement","D38","Isère","2011","medecine_physique_readaptation",32
"departement","D39","Jura","2011","medecine_physique_readaptation",3
"departement","D40","Landes","2011","medecine_physique_readaptation",15
"departement","D41","Loir-et-Cher","2011","medecine_physique_readaptation",5
"departement","D42","Loire","2011","medecine_physique_readaptation",23
"departement","D43","Haute-Loire","2011","medecine_physique_readaptation",2
"departement","D44","Loire-Atlantique","2011","medecine_physique_readaptation",38
"departement","D45","Loiret","2011","medecine_physique_readaptation",4
"departement","D46","Lot","2011","medecine_physique_readaptation",5
"departement","D47","Lot-et-Garonne","2011","medecine_physique_readaptation",5
"departement","D48","Lozère","2011","medecine_physique_readaptation",1
"departement","D49","Maine-et-Loire","2011","medecine_physique_readaptation",19
"departement","D50","Manche","2011","medecine_physique_readaptation",14
"departement","D51","Marne","2011","medecine_physique_readaptation",11
"departement","D52","Haute-Marne","2011","medecine_physique_readaptation",3
"departement","D53","Mayenne","2011","medecine_physique_readaptation",3
"departement","D54","Meurthe-et-Moselle","2011","medecine_physique_readaptation",36
"departement","D55","Meuse","2011","medecine_physique_readaptation",6
"departement","D56","Morbihan","2011","medecine_physique_readaptation",33
"departement","D57","Moselle","2011","medecine_physique_readaptation",30
"departement","D58","Nièvre","2011","medecine_physique_readaptation",6
"departement","D59","Nord","2011","medecine_physique_readaptation",74
"departement","D60","Oise","2011","medecine_physique_readaptation",15
"departement","D61","Orne","2011","medecine_physique_readaptation",6
"departement","D62","Pas-de-Calais","2011","medecine_physique_readaptation",44
"departement","D63","Puy-de-Dôme","2011","medecine_physique_readaptation",12
"departement","D64","Pyrénées-Atlantiques","2011","medecine_physique_readaptation",22
"departement","D65","Hautes-Pyrénées","2011","medecine_physique_readaptation",14
"departement","D66","Pyrénées-Orientales","2011","medecine_physique_readaptation",25
"departement","D67","Bas-Rhin","2011","medecine_physique_readaptation",33
"departement","D68","Haut-Rhin","2011","medecine_physique_readaptation",44
"departement","D69","Rhône","2011","medecine_physique_readaptation",72
"departement","D70","Haute-Saône","2011","medecine_physique_readaptation",7
"departement","D71","Saône-et-Loire","2011","medecine_physique_readaptation",4
"departement","D72","Sarthe","2011","medecine_physique_readaptation",12
"departement","D73","Savoie","2011","medecine_physique_readaptation",11
"departement","D74","Haute-Savoie","2011","medecine_physique_readaptation",10
"departement","D75","Paris","2011","medecine_physique_readaptation",88
"departement","D76","Seine-Maritime","2011","medecine_physique_readaptation",14
"departement","D77","Seine-et-Marne","2011","medecine_physique_readaptation",28
"departement","D78","Yvelines","2011","medecine_physique_readaptation",36
"departement","D79","Deux-Sèvres","2011","medecine_physique_readaptation",11
"departement","D80","Somme","2011","medecine_physique_readaptation",15
"departement","D81","Tarn","2011","medecine_physique_readaptation",12
"departement","D82","Tarn-et-Garonne","2011","medecine_physique_readaptation",2
"departement","D83","Var","2011","medecine_physique_readaptation",50
"departement","D84","Vaucluse","2011","medecine_physique_readaptation",21
"departement","D85","Vendée","2011","medecine_physique_readaptation",11
"departement","D86","Vienne","2011","medecine_physique_readaptation",6
"departement","D87","Haute-Vienne","2011","medecine_physique_readaptation",11
"departement","D88","Vosges","2011","medecine_physique_readaptation",10
"departement","D89","Yonne","2011","medecine_physique_readaptation",1
"departement","D90","Territoire de Belfort","2011","medecine_physique_readaptation",1
"departement","D91","Essonne","2011","medecine_physique_readaptation",17
"departement","D92","Hauts-de-Seine","2011","medecine_physique_readaptation",41
"departement","D93","Seine-Saint-Denis","2011","medecine_physique_readaptation",18
"departement","D94","Val-de-Marne","2011","medecine_physique_readaptation",29
"departement","D95","Val-d'Oise","2011","medecine_physique_readaptation",22
"departement","D9A","Guadeloupe","2011","medecine_physique_readaptation",8
"departement","D9B","Martinique","2011","medecine_physique_readaptation",6
"departement","D9C","Guyane","2011","medecine_physique_readaptation",1
"departement","D9D","Réunion","2011","medecine_physique_readaptation",18
"departement","D9F","Mayotte","2011","medecine_physique_readaptation",NA
"departement","D01","Ain","2011","nephrologie",6
"departement","D02","Aisne","2011","nephrologie",11
"departement","D03","Allier","2011","nephrologie",6
"departement","D04","Alpes-de-Haute-Provence","2011","nephrologie",4
"departement","D05","Hautes-Alpes","2011","nephrologie",3
"departement","D06","Alpes-Maritimes","2011","nephrologie",24
"departement","D07","Ardèche","2011","nephrologie",5
"departement","D08","Ardennes","2011","nephrologie",3
"departement","D09","Ariège","2011","nephrologie",3
"departement","D10","Aube","2011","nephrologie",4
"departement","D11","Aude","2011","nephrologie",6
"departement","D12","Aveyron","2011","nephrologie",3
"departement","D13","Bouches-du-Rhône","2011","nephrologie",52
"departement","D14","Calvados","2011","nephrologie",13
"departement","D15","Cantal","2011","nephrologie",1
"departement","D16","Charente","2011","nephrologie",5
"departement","D17","Charente-Maritime","2011","nephrologie",8
"departement","D18","Cher","2011","nephrologie",4
"departement","D19","Corrèze","2011","nephrologie",5
"departement","D21","Côte-d'Or","2011","nephrologie",11
"departement","D22","Côtes-d'Armor","2011","nephrologie",10
"departement","D23","Creuse","2011","nephrologie",0
"departement","D24","Dordogne","2011","nephrologie",3
"departement","D25","Doubs","2011","nephrologie",18
"departement","D26","Drôme","2011","nephrologie",8
"departement","D27","Eure","2011","nephrologie",2
"departement","D28","Eure-et-Loir","2011","nephrologie",5
"departement","D29","Finistère","2011","nephrologie",16
"departement","D2A","Corse-du-Sud","2011","nephrologie",NA
"departement","D2B","Haute-Corse","2011","nephrologie",NA
"departement","D30","Gard","2011","nephrologie",10
"departement","D31","Haute-Garonne","2011","nephrologie",42
"departement","D32","Gers","2011","nephrologie",3
"departement","D33","Gironde","2011","nephrologie",29
"departement","D34","Hérault","2011","nephrologie",37
"departement","D35","Ille-et-Vilaine","2011","nephrologie",22
"departement","D36","Indre","2011","nephrologie",3
"departement","D37","Indre-et-Loire","2011","nephrologie",19
"departement","D38","Isère","2011","nephrologie",25
"departement","D39","Jura","2011","nephrologie",5
"departement","D40","Landes","2011","nephrologie",3
"departement","D41","Loir-et-Cher","2011","nephrologie",4
"departement","D42","Loire","2011","nephrologie",21
"departement","D43","Haute-Loire","2011","nephrologie",4
"departement","D44","Loire-Atlantique","2011","nephrologie",36
"departement","D45","Loiret","2011","nephrologie",13
"departement","D46","Lot","2011","nephrologie",4
"departement","D47","Lot-et-Garonne","2011","nephrologie",4
"departement","D48","Lozère","2011","nephrologie",0
"departement","D49","Maine-et-Loire","2011","nephrologie",16
"departement","D50","Manche","2011","nephrologie",8
"departement","D51","Marne","2011","nephrologie",15
"departement","D52","Haute-Marne","2011","nephrologie",3
"departement","D53","Mayenne","2011","nephrologie",5
"departement","D54","Meurthe-et-Moselle","2011","nephrologie",22
"departement","D55","Meuse","2011","nephrologie",2
"departement","D56","Morbihan","2011","nephrologie",15
"departement","D57","Moselle","2011","nephrologie",16
"departement","D58","Nièvre","2011","nephrologie",4
"departement","D59","Nord","2011","nephrologie",48
"departement","D60","Oise","2011","nephrologie",8
"departement","D61","Orne","2011","nephrologie",4
"departement","D62","Pas-de-Calais","2011","nephrologie",20
"departement","D63","Puy-de-Dôme","2011","nephrologie",13
"departement","D64","Pyrénées-Atlantiques","2011","nephrologie",11
"departement","D65","Hautes-Pyrénées","2011","nephrologie",6
"departement","D66","Pyrénées-Orientales","2011","nephrologie",13
"departement","D67","Bas-Rhin","2011","nephrologie",23
"departement","D68","Haut-Rhin","2011","nephrologie",11
"departement","D69","Rhône","2011","nephrologie",60
"departement","D70","Haute-Saône","2011","nephrologie",3
"departement","D71","Saône-et-Loire","2011","nephrologie",7
"departement","D72","Sarthe","2011","nephrologie",7
"departement","D73","Savoie","2011","nephrologie",6
"departement","D74","Haute-Savoie","2011","nephrologie",9
"departement","D75","Paris","2011","nephrologie",163
"departement","D76","Seine-Maritime","2011","nephrologie",30
"departement","D77","Seine-et-Marne","2011","nephrologie",14
"departement","D78","Yvelines","2011","nephrologie",16
"departement","D79","Deux-Sèvres","2011","nephrologie",3
"departement","D80","Somme","2011","nephrologie",15
"departement","D81","Tarn","2011","nephrologie",6
"departement","D82","Tarn-et-Garonne","2011","nephrologie",3
"departement","D83","Var","2011","nephrologie",26
"departement","D84","Vaucluse","2011","nephrologie",14
"departement","D85","Vendée","2011","nephrologie",7
"departement","D86","Vienne","2011","nephrologie",12
"departement","D87","Haute-Vienne","2011","nephrologie",17
"departement","D88","Vosges","2011","nephrologie",4
"departement","D89","Yonne","2011","nephrologie",6
"departement","D90","Territoire de Belfort","2011","nephrologie",0
"departement","D91","Essonne","2011","nephrologie",14
"departement","D92","Hauts-de-Seine","2011","nephrologie",25
"departement","D93","Seine-Saint-Denis","2011","nephrologie",21
"departement","D94","Val-de-Marne","2011","nephrologie",35
"departement","D95","Val-d'Oise","2011","nephrologie",15
"departement","D9A","Guadeloupe","2011","nephrologie",8
"departement","D9B","Martinique","2011","nephrologie",8
"departement","D9C","Guyane","2011","nephrologie",3
"departement","D9D","Réunion","2011","nephrologie",19
"departement","D9F","Mayotte","2011","nephrologie",NA
"departement","D01","Ain","2011","endocrinologie_metabolisme",4
"departement","D02","Aisne","2011","endocrinologie_metabolisme",8
"departement","D03","Allier","2011","endocrinologie_metabolisme",7
"departement","D04","Alpes-de-Haute-Provence","2011","endocrinologie_metabolisme",4
"departement","D05","Hautes-Alpes","2011","endocrinologie_metabolisme",6
"departement","D06","Alpes-Maritimes","2011","endocrinologie_metabolisme",56
"departement","D07","Ardèche","2011","endocrinologie_metabolisme",3
"departement","D08","Ardennes","2011","endocrinologie_metabolisme",3
"departement","D09","Ariège","2011","endocrinologie_metabolisme",3
"departement","D10","Aube","2011","endocrinologie_metabolisme",6
"departement","D11","Aude","2011","endocrinologie_metabolisme",9
"departement","D12","Aveyron","2011","endocrinologie_metabolisme",5
"departement","D13","Bouches-du-Rhône","2011","endocrinologie_metabolisme",89
"departement","D14","Calvados","2011","endocrinologie_metabolisme",14
"departement","D15","Cantal","2011","endocrinologie_metabolisme",3
"departement","D16","Charente","2011","endocrinologie_metabolisme",3
"departement","D17","Charente-Maritime","2011","endocrinologie_metabolisme",7
"departement","D18","Cher","2011","endocrinologie_metabolisme",3
"departement","D19","Corrèze","2011","endocrinologie_metabolisme",6
"departement","D21","Côte-d'Or","2011","endocrinologie_metabolisme",16
"departement","D22","Côtes-d'Armor","2011","endocrinologie_metabolisme",10
"departement","D23","Creuse","2011","endocrinologie_metabolisme",0
"departement","D24","Dordogne","2011","endocrinologie_metabolisme",4
"departement","D25","Doubs","2011","endocrinologie_metabolisme",17
"departement","D26","Drôme","2011","endocrinologie_metabolisme",13
"departement","D27","Eure","2011","endocrinologie_metabolisme",2
"departement","D28","Eure-et-Loir","2011","endocrinologie_metabolisme",6
"departement","D29","Finistère","2011","endocrinologie_metabolisme",16
"departement","D2A","Corse-du-Sud","2011","endocrinologie_metabolisme",NA
"departement","D2B","Haute-Corse","2011","endocrinologie_metabolisme",NA
"departement","D30","Gard","2011","endocrinologie_metabolisme",22
"departement","D31","Haute-Garonne","2011","endocrinologie_metabolisme",80
"departement","D32","Gers","2011","endocrinologie_metabolisme",3
"departement","D33","Gironde","2011","endocrinologie_metabolisme",41
"departement","D34","Hérault","2011","endocrinologie_metabolisme",51
"departement","D35","Ille-et-Vilaine","2011","endocrinologie_metabolisme",16
"departement","D36","Indre","2011","endocrinologie_metabolisme",1
"departement","D37","Indre-et-Loire","2011","endocrinologie_metabolisme",17
"departement","D38","Isère","2011","endocrinologie_metabolisme",32
"departement","D39","Jura","2011","endocrinologie_metabolisme",5
"departement","D40","Landes","2011","endocrinologie_metabolisme",4
"departement","D41","Loir-et-Cher","2011","endocrinologie_metabolisme",2
"departement","D42","Loire","2011","endocrinologie_metabolisme",18
"departement","D43","Haute-Loire","2011","endocrinologie_metabolisme",1
"departement","D44","Loire-Atlantique","2011","endocrinologie_metabolisme",21
"departement","D45","Loiret","2011","endocrinologie_metabolisme",13
"departement","D46","Lot","2011","endocrinologie_metabolisme",5
"departement","D47","Lot-et-Garonne","2011","endocrinologie_metabolisme",7
"departement","D48","Lozère","2011","endocrinologie_metabolisme",0
"departement","D49","Maine-et-Loire","2011","endocrinologie_metabolisme",17
"departement","D50","Manche","2011","endocrinologie_metabolisme",5
"departement","D51","Marne","2011","endocrinologie_metabolisme",19
"departement","D52","Haute-Marne","2011","endocrinologie_metabolisme",2
"departement","D53","Mayenne","2011","endocrinologie_metabolisme",3
"departement","D54","Meurthe-et-Moselle","2011","endocrinologie_metabolisme",19
"departement","D55","Meuse","2011","endocrinologie_metabolisme",1
"departement","D56","Morbihan","2011","endocrinologie_metabolisme",11
"departement","D57","Moselle","2011","endocrinologie_metabolisme",12
"departement","D58","Nièvre","2011","endocrinologie_metabolisme",3
"departement","D59","Nord","2011","endocrinologie_metabolisme",63
"departement","D60","Oise","2011","endocrinologie_metabolisme",11
"departement","D61","Orne","2011","endocrinologie_metabolisme",2
"departement","D62","Pas-de-Calais","2011","endocrinologie_metabolisme",27
"departement","D63","Puy-de-Dôme","2011","endocrinologie_metabolisme",14
"departement","D64","Pyrénées-Atlantiques","2011","endocrinologie_metabolisme",12
"departement","D65","Hautes-Pyrénées","2011","endocrinologie_metabolisme",6
"departement","D66","Pyrénées-Orientales","2011","endocrinologie_metabolisme",9
"departement","D67","Bas-Rhin","2011","endocrinologie_metabolisme",22
"departement","D68","Haut-Rhin","2011","endocrinologie_metabolisme",12
"departement","D69","Rhône","2011","endocrinologie_metabolisme",65
"departement","D70","Haute-Saône","2011","endocrinologie_metabolisme",1
"departement","D71","Saône-et-Loire","2011","endocrinologie_metabolisme",8
"departement","D72","Sarthe","2011","endocrinologie_metabolisme",5
"departement","D73","Savoie","2011","endocrinologie_metabolisme",7
"departement","D74","Haute-Savoie","2011","endocrinologie_metabolisme",14
"departement","D75","Paris","2011","endocrinologie_metabolisme",219
"departement","D76","Seine-Maritime","2011","endocrinologie_metabolisme",20
"departement","D77","Seine-et-Marne","2011","endocrinologie_metabolisme",18
"departement","D78","Yvelines","2011","endocrinologie_metabolisme",33
"departement","D79","Deux-Sèvres","2011","endocrinologie_metabolisme",5
"departement","D80","Somme","2011","endocrinologie_metabolisme",12
"departement","D81","Tarn","2011","endocrinologie_metabolisme",11
"departement","D82","Tarn-et-Garonne","2011","endocrinologie_metabolisme",5
"departement","D83","Var","2011","endocrinologie_metabolisme",19
"departement","D84","Vaucluse","2011","endocrinologie_metabolisme",14
"departement","D85","Vendée","2011","endocrinologie_metabolisme",6
"departement","D86","Vienne","2011","endocrinologie_metabolisme",12
"departement","D87","Haute-Vienne","2011","endocrinologie_metabolisme",13
"departement","D88","Vosges","2011","endocrinologie_metabolisme",2
"departement","D89","Yonne","2011","endocrinologie_metabolisme",1
"departement","D90","Territoire de Belfort","2011","endocrinologie_metabolisme",5
"departement","D91","Essonne","2011","endocrinologie_metabolisme",24
"departement","D92","Hauts-de-Seine","2011","endocrinologie_metabolisme",49
"departement","D93","Seine-Saint-Denis","2011","endocrinologie_metabolisme",29
"departement","D94","Val-de-Marne","2011","endocrinologie_metabolisme",40
"departement","D95","Val-d'Oise","2011","endocrinologie_metabolisme",19
"departement","D9A","Guadeloupe","2011","endocrinologie_metabolisme",10
"departement","D9B","Martinique","2011","endocrinologie_metabolisme",8
"departement","D9C","Guyane","2011","endocrinologie_metabolisme",1
"departement","D9D","Réunion","2011","endocrinologie_metabolisme",14
"departement","D9F","Mayotte","2011","endocrinologie_metabolisme",NA
"departement","D01","Ain","2011","urologie",3
"departement","D02","Aisne","2011","urologie",4
"departement","D03","Allier","2011","urologie",9
"departement","D04","Alpes-de-Haute-Provence","2011","urologie",1
"departement","D05","Hautes-Alpes","2011","urologie",4
"departement","D06","Alpes-Maritimes","2011","urologie",27
"departement","D07","Ardèche","2011","urologie",5
"departement","D08","Ardennes","2011","urologie",4
"departement","D09","Ariège","2011","urologie",0
"departement","D10","Aube","2011","urologie",7
"departement","D11","Aude","2011","urologie",5
"departement","D12","Aveyron","2011","urologie",2
"departement","D13","Bouches-du-Rhône","2011","urologie",30
"departement","D14","Calvados","2011","urologie",7
"departement","D15","Cantal","2011","urologie",3
"departement","D16","Charente","2011","urologie",5
"departement","D17","Charente-Maritime","2011","urologie",14
"departement","D18","Cher","2011","urologie",2
"departement","D19","Corrèze","2011","urologie",6
"departement","D21","Côte-d'Or","2011","urologie",6
"departement","D22","Côtes-d'Armor","2011","urologie",10
"departement","D23","Creuse","2011","urologie",0
"departement","D24","Dordogne","2011","urologie",6
"departement","D25","Doubs","2011","urologie",13
"departement","D26","Drôme","2011","urologie",6
"departement","D27","Eure","2011","urologie",3
"departement","D28","Eure-et-Loir","2011","urologie",2
"departement","D29","Finistère","2011","urologie",15
"departement","D2A","Corse-du-Sud","2011","urologie",NA
"departement","D2B","Haute-Corse","2011","urologie",NA
"departement","D30","Gard","2011","urologie",13
"departement","D31","Haute-Garonne","2011","urologie",13
"departement","D32","Gers","2011","urologie",3
"departement","D33","Gironde","2011","urologie",25
"departement","D34","Hérault","2011","urologie",23
"departement","D35","Ille-et-Vilaine","2011","urologie",12
"departement","D36","Indre","2011","urologie",2
"departement","D37","Indre-et-Loire","2011","urologie",11
"departement","D38","Isère","2011","urologie",10
"departement","D39","Jura","2011","urologie",3
"departement","D40","Landes","2011","urologie",4
"departement","D41","Loir-et-Cher","2011","urologie",5
"departement","D42","Loire","2011","urologie",11
"departement","D43","Haute-Loire","2011","urologie",0
"departement","D44","Loire-Atlantique","2011","urologie",18
"departement","D45","Loiret","2011","urologie",8
"departement","D46","Lot","2011","urologie",0
"departement","D47","Lot-et-Garonne","2011","urologie",5
"departement","D48","Lozère","2011","urologie",1
"departement","D49","Maine-et-Loire","2011","urologie",11
"departement","D50","Manche","2011","urologie",5
"departement","D51","Marne","2011","urologie",9
"departement","D52","Haute-Marne","2011","urologie",2
"departement","D53","Mayenne","2011","urologie",3
"departement","D54","Meurthe-et-Moselle","2011","urologie",11
"departement","D55","Meuse","2011","urologie",2
"departement","D56","Morbihan","2011","urologie",11
"departement","D57","Moselle","2011","urologie",19
"departement","D58","Nièvre","2011","urologie",2
"departement","D59","Nord","2011","urologie",33
"departement","D60","Oise","2011","urologie",9
"departement","D61","Orne","2011","urologie",3
"departement","D62","Pas-de-Calais","2011","urologie",22
"departement","D63","Puy-de-Dôme","2011","urologie",12
"departement","D64","Pyrénées-Atlantiques","2011","urologie",14
"departement","D65","Hautes-Pyrénées","2011","urologie",4
"departement","D66","Pyrénées-Orientales","2011","urologie",9
"departement","D67","Bas-Rhin","2011","urologie",17
"departement","D68","Haut-Rhin","2011","urologie",10
"departement","D69","Rhône","2011","urologie",43
"departement","D70","Haute-Saône","2011","urologie",3
"departement","D71","Saône-et-Loire","2011","urologie",9
"departement","D72","Sarthe","2011","urologie",7
"departement","D73","Savoie","2011","urologie",8
"departement","D74","Haute-Savoie","2011","urologie",9
"departement","D75","Paris","2011","urologie",55
"departement","D76","Seine-Maritime","2011","urologie",20
"departement","D77","Seine-et-Marne","2011","urologie",11
"departement","D78","Yvelines","2011","urologie",16
"departement","D79","Deux-Sèvres","2011","urologie",3
"departement","D80","Somme","2011","urologie",8
"departement","D81","Tarn","2011","urologie",8
"departement","D82","Tarn-et-Garonne","2011","urologie",3
"departement","D83","Var","2011","urologie",20
"departement","D84","Vaucluse","2011","urologie",8
"departement","D85","Vendée","2011","urologie",7
"departement","D86","Vienne","2011","urologie",5
"departement","D87","Haute-Vienne","2011","urologie",8
"departement","D88","Vosges","2011","urologie",2
"departement","D89","Yonne","2011","urologie",5
"departement","D90","Territoire de Belfort","2011","urologie",2
"departement","D91","Essonne","2011","urologie",11
"departement","D92","Hauts-de-Seine","2011","urologie",22
"departement","D93","Seine-Saint-Denis","2011","urologie",14
"departement","D94","Val-de-Marne","2011","urologie",24
"departement","D95","Val-d'Oise","2011","urologie",10
"departement","D9A","Guadeloupe","2011","urologie",6
"departement","D9B","Martinique","2011","urologie",2
"departement","D9C","Guyane","2011","urologie",1
"departement","D9D","Réunion","2011","urologie",5
"departement","D9F","Mayotte","2011","urologie",NA
"departement","D01","Ain","2011","stomatologie",3
"departement","D02","Aisne","2011","stomatologie",4
"departement","D03","Allier","2011","stomatologie",3
"departement","D04","Alpes-de-Haute-Provence","2011","stomatologie",1
"departement","D05","Hautes-Alpes","2011","stomatologie",1
"departement","D06","Alpes-Maritimes","2011","stomatologie",27
"departement","D07","Ardèche","2011","stomatologie",3
"departement","D08","Ardennes","2011","stomatologie",2
"departement","D09","Ariège","2011","stomatologie",2
"departement","D10","Aube","2011","stomatologie",4
"departement","D11","Aude","2011","stomatologie",6
"departement","D12","Aveyron","2011","stomatologie",6
"departement","D13","Bouches-du-Rhône","2011","stomatologie",71
"departement","D14","Calvados","2011","stomatologie",15
"departement","D15","Cantal","2011","stomatologie",0
"departement","D16","Charente","2011","stomatologie",3
"departement","D17","Charente-Maritime","2011","stomatologie",7
"departement","D18","Cher","2011","stomatologie",4
"departement","D19","Corrèze","2011","stomatologie",5
"departement","D21","Côte-d'Or","2011","stomatologie",8
"departement","D22","Côtes-d'Armor","2011","stomatologie",2
"departement","D23","Creuse","2011","stomatologie",0
"departement","D24","Dordogne","2011","stomatologie",4
"departement","D25","Doubs","2011","stomatologie",8
"departement","D26","Drôme","2011","stomatologie",8
"departement","D27","Eure","2011","stomatologie",4
"departement","D28","Eure-et-Loir","2011","stomatologie",4
"departement","D29","Finistère","2011","stomatologie",10
"departement","D2A","Corse-du-Sud","2011","stomatologie",NA
"departement","D2B","Haute-Corse","2011","stomatologie",NA
"departement","D30","Gard","2011","stomatologie",9
"departement","D31","Haute-Garonne","2011","stomatologie",38
"departement","D32","Gers","2011","stomatologie",2
"departement","D33","Gironde","2011","stomatologie",23
"departement","D34","Hérault","2011","stomatologie",32
"departement","D35","Ille-et-Vilaine","2011","stomatologie",6
"departement","D36","Indre","2011","stomatologie",2
"departement","D37","Indre-et-Loire","2011","stomatologie",17
"departement","D38","Isère","2011","stomatologie",17
"departement","D39","Jura","2011","stomatologie",2
"departement","D40","Landes","2011","stomatologie",7
"departement","D41","Loir-et-Cher","2011","stomatologie",3
"departement","D42","Loire","2011","stomatologie",22
"departement","D43","Haute-Loire","2011","stomatologie",2
"departement","D44","Loire-Atlantique","2011","stomatologie",32
"departement","D45","Loiret","2011","stomatologie",8
"departement","D46","Lot","2011","stomatologie",0
"departement","D47","Lot-et-Garonne","2011","stomatologie",7
"departement","D48","Lozère","2011","stomatologie",0
"departement","D49","Maine-et-Loire","2011","stomatologie",12
"departement","D50","Manche","2011","stomatologie",10
"departement","D51","Marne","2011","stomatologie",1
"departement","D52","Haute-Marne","2011","stomatologie",0
"departement","D53","Mayenne","2011","stomatologie",0
"departement","D54","Meurthe-et-Moselle","2011","stomatologie",9
"departement","D55","Meuse","2011","stomatologie",0
"departement","D56","Morbihan","2011","stomatologie",8
"departement","D57","Moselle","2011","stomatologie",11
"departement","D58","Nièvre","2011","stomatologie",1
"departement","D59","Nord","2011","stomatologie",48
"departement","D60","Oise","2011","stomatologie",13
"departement","D61","Orne","2011","stomatologie",3
"departement","D62","Pas-de-Calais","2011","stomatologie",11
"departement","D63","Puy-de-Dôme","2011","stomatologie",7
"departement","D64","Pyrénées-Atlantiques","2011","stomatologie",12
"departement","D65","Hautes-Pyrénées","2011","stomatologie",4
"departement","D66","Pyrénées-Orientales","2011","stomatologie",14
"departement","D67","Bas-Rhin","2011","stomatologie",11
"departement","D68","Haut-Rhin","2011","stomatologie",6
"departement","D69","Rhône","2011","stomatologie",62
"departement","D70","Haute-Saône","2011","stomatologie",1
